"Pair_ID","Forward","Reverse","Distance","Coexpression_Coefficient","BH","DE_Forward","DE_Reverse","Count"
"Pair_582","TraesCS4D02G058800","TraesCS4D02G058700",190,0.63,0,"4v23 ","MS 4v23 ",2
"Pair_583","TraesCS4D02G060800","TraesCS4D02G060700",328,0.02,0.537106483814614,"4v23 ","",0
"Pair_584","TraesCS4D02G067700","TraesCS4D02G067600",231,0.65,0,"MS 4v23 DH ","4v23 DH ",6
"Pair_585","TraesCS4D02G072500","TraesCS4D02G072400",136,0.49,0,"4v23 ","",0
"Pair_586","TraesCS4D02G079000","TraesCS4D02G078900",308,-0.05,0.171434830853113,"","4v23 DH ",0
"Pair_587","TraesCS4D02G085900","TraesCS4D02G085800",878,0.25,1.49053701712081e-15,"4v23 DH ","",0
"Pair_588","TraesCS4D02G089900","TraesCS4D02G089800",316,0.47,0,"4v23 ","4v23 DH ",2
"Pair_589","TraesCS4D02G091100","TraesCS4D02G090900",654,0.12,0.000189355996095608,"","",0
"Pair_59","TraesCS1B02G297600","TraesCS1B02G297500",222,0.08,0.0115666629280091,"","",0
"Pair_590","TraesCS4D02G095100","TraesCS4D02G095000",180,0.26,0,"4v23 ","MS 4v23 DH ",3
"Pair_591","TraesCS4D02G103200","TraesCS4D02G103100",467,-0.04,0.207382804530762,"4v23 ","",0
"Pair_592","TraesCS4D02G109900","TraesCS4D02G109800",311,0.06,0.111619049634741,"MS DH ","MS ",2
"Pair_593","TraesCS4D02G137700","TraesCS4D02G137600",200,0,0.944551646023709,"","",0
"Pair_594","TraesCS4D02G138200","TraesCS4D02G138100",130,-0.01,0.860148375611199,"","",0
"Pair_595","TraesCS4D02G139500","TraesCS4D02G139400",364,-0.01,0.868321204938955,"","",0
"Pair_596","TraesCS4D02G162900","TraesCS4D02G162800",200,0.52,0,"MS 4v23 ","4v23 ",2
"Pair_597","TraesCS4D02G167700","TraesCS4D02G167600",779,0.15,2.59858755129823e-06,"DH ","MS ",1
"Pair_598","TraesCS4D02G192200","TraesCS4D02G192100",222,0.31,0,"4v23 ","4v23 DH ",2
"Pair_599","TraesCS4D02G199400","TraesCS4D02G199300",111,0.5,0,"4v23 DH ","10v14 4v23 DH ",6
"Pair_6","TraesCS1A02G063600","TraesCS1A02G063500",157,-0.02,0.718904827989902,"MS ","4v23 ",1
"Pair_60","TraesCS1B02G301400","TraesCS1B02G301300",431,-0.03,0.375667336894665,"4v23 DH ","",0
"Pair_600","TraesCS4D02G199800","TraesCS4D02G199700",254,0.26,0,"MS ","4v23 DH ",2
"Pair_601","TraesCS4D02G205800","TraesCS4D02G205700",491,0.16,4.49160036171311e-07,"MS 4v23 DH ","DH ",3
"Pair_602","TraesCS4D02G206500","TraesCS4D02G206400",298,0.93,0,"","",0
"Pair_603","TraesCS4D02G209700","TraesCS4D02G209600",389,-0.1,0.00220033008544065,"MS DH ","4v23 ",2
"Pair_604","TraesCS4D02G212900","TraesCS4D02G212800",656,0.19,1.00627475183637e-09,"","",0
"Pair_605","TraesCS4D02G220000","TraesCS4D02G219900",103,0.26,0,"","4v23 ",0
"Pair_606","TraesCS4D02G258700","TraesCS4D02G258600",196,0.4,0,"4v23 ","",0
"Pair_607","TraesCS4D02G264400","TraesCS4D02G264300",157,0.63,0,"MS ","4v23 ",1
"Pair_608","TraesCS4D02G273100","TraesCS4D02G273000",478,-0.02,0.555278559559393,"","",0
"Pair_609","TraesCS4D02G296300","TraesCS4D02G296200",272,0.1,0.00146807476929599,"4v23 ","",0
"Pair_61","TraesCS1B02G308800","TraesCS1B02G308700",110,0.28,0,"","",0
"Pair_610","TraesCS4D02G299800","TraesCS4D02G299700",166,-0.05,0.142656536344175,"DH ","DH ",1
"Pair_611","TraesCS4D02G314200","TraesCS4D02G314100",560,0.44,0,"","",0
"Pair_612","TraesCS4D02G334000","TraesCS4D02G333900",616,0.01,0.786831275941086,"","4v23 ",0
"Pair_613","TraesCS4D02G338400","TraesCS4D02G338300",612,0.24,6.4351624804087e-14,"","MS ",0
"Pair_614","TraesCS4D02G339700","TraesCS4D02G339600",115,-0.04,0.262668301345837,"4v23 ","",0
"Pair_615","TraesCS4D02G350200","TraesCS4D02G350100",171,0.37,0,"4v23 ","",0
"Pair_616","TraesCS5A02G001400","TraesCS5A02G001300",783,-0.03,0.437226375298618,"","",0
"Pair_617","TraesCS5A02G024200","TraesCS5A02G024100",581,-0.06,0.0585745458317783,"","MS 4v23 ",0
"Pair_618","TraesCS5A02G025800","TraesCS5A02G025700",180,0.97,0,"","",0
"Pair_619","TraesCS5A02G058900","TraesCS5A02G058800",450,0.92,0,"","",0
"Pair_62","TraesCS1B02G311200","TraesCS1B02G311100",473,-0.14,1.51045997847592e-05,"10v14 4v23 ","",0
"Pair_620","TraesCS5A02G059600","TraesCS5A02G059500",180,0.25,9.96688905364846e-16,"4v23 DH ","4v23 ",2
"Pair_621","TraesCS5A02G082000","TraesCS5A02G081900",623,-0.19,3.66151318788509e-09,"","4v23 ",0
"Pair_622","TraesCS5A02G089000","TraesCS5A02G088900",250,0.29,0,"4v23 ","MS 4v23 ",2
"Pair_623","TraesCS5A02G089700","TraesCS5A02G089600",734,-0.01,0.910774616478124,"","",0
"Pair_624","TraesCS5A02G105800","TraesCS5A02G105700",255,0.4,0,"","",0
"Pair_625","TraesCS5A02G113600","TraesCS5A02G113500",187,-0.02,0.689819258120222,"","",0
"Pair_626","TraesCS5A02G116900","TraesCS5A02G116800",364,0.06,0.0627924794194071,"","",0
"Pair_627","TraesCS5A02G119400","TraesCS5A02G119300",164,0.27,0,"","4v23 ",0
"Pair_628","TraesCS5A02G123800","TraesCS5A02G123700",117,0.1,0.00203088101814301,"MS ","MS ",1
"Pair_629","TraesCS5A02G140800","TraesCS5A02G140700",150,0.37,0,"4v23 DH ","DH ",2
"Pair_63","TraesCS1B02G314900","TraesCS1B02G314800",203,0.19,1.9907197330171e-09,"4v23 ","MS ",1
"Pair_630","TraesCS5A02G145900","TraesCS5A02G145800",255,-0.06,0.0932146724138853,"4v23 ","4v23 DH ",2
"Pair_631","TraesCS5A02G158000","TraesCS5A02G157900",105,0.07,0.0394708091770387,"4v23 ","4v23 ",1
"Pair_632","TraesCS5A02G174400","TraesCS5A02G174300",202,0.6,0,"","4v23 DH ",0
"Pair_633","TraesCS5A02G192500","TraesCS5A02G192400",213,0.36,0,"","MS ",0
"Pair_634","TraesCS5A02G210700","TraesCS5A02G210600",182,0.91,0,"","",0
"Pair_635","TraesCS5A02G224200","TraesCS5A02G224100",160,0.28,0,"MS ","MS 4v23 ",2
"Pair_636","TraesCS5A02G226300","TraesCS5A02G226200",104,0.2,1.06804901396784e-10,"","",0
"Pair_637","TraesCS5A02G228200","TraesCS5A02G228100",121,-0.08,0.0132934960584273,"DH ","4v23 DH ",2
"Pair_638","TraesCS5A02G235500","TraesCS5A02G235400",221,0.09,0.00861472292851569,"","MS ",0
"Pair_639","TraesCS5A02G236100","TraesCS5A02G236000",394,0.26,0,"10v14 4v23 ","4v23 DH ",4
"Pair_64","TraesCS1B02G318200","TraesCS1B02G318100",190,0.57,0,"4v23 ","",0
"Pair_640","TraesCS5A02G267400","TraesCS5A02G267300",826,-0.01,0.803766937246093,"","",0
"Pair_641","TraesCS5A02G271800","TraesCS5A02G271700",958,0.2,1.38339649895941e-10,"","MS 4v23 DH ",0
"Pair_642","TraesCS5A02G281200","TraesCS5A02G281100",155,0.37,0,"","4v23 ",0
"Pair_643","TraesCS5A02G282400","TraesCS5A02G282300",200,0.23,1.5570686502605e-13,"MS 4v23 ","4v23 ",2
"Pair_644","TraesCS5A02G315400","TraesCS5A02G315300",939,-0.01,0.908679709413312,"","",0
"Pair_645","TraesCS5A02G327000","TraesCS5A02G326900",784,0.07,0.0334452594376618,"","",0
"Pair_646","TraesCS5A02G329100","TraesCS5A02G329000",805,0.78,0,"","",0
"Pair_647","TraesCS5A02G331900","TraesCS5A02G331800",173,0.64,0,"4v23 ","4v23 ",1
"Pair_648","TraesCS5A02G338300","TraesCS5A02G338200",473,0.31,0,"","",0
"Pair_649","TraesCS5A02G342300","TraesCS5A02G342200",908,0.64,0,"","",0
"Pair_65","TraesCS1B02G334700","TraesCS1B02G334600",131,0.38,0,"","",0
"Pair_650","TraesCS5A02G344800","TraesCS5A02G344700",639,0.71,0,"","",0
"Pair_651","TraesCS5A02G345100","TraesCS5A02G345000",548,0.79,0,"","",0
"Pair_652","TraesCS5A02G347000","TraesCS5A02G346900",348,0.13,9.53128532940501e-05,"","",0
"Pair_653","TraesCS5A02G357000","TraesCS5A02G356900",981,0.12,0.000268546736499168,"DH ","MS ",1
"Pair_654","TraesCS5A02G361200","TraesCS5A02G361100",803,0.45,0,"","4v23 DH ",0
"Pair_655","TraesCS5A02G367600","TraesCS5A02G367500",672,0.1,0.00357409119312717,"","",0
"Pair_656","TraesCS5A02G372800","TraesCS5A02G372700",270,0.01,0.79872200191553,"","MS 4v23 ",0
"Pair_657","TraesCS5A02G389300","TraesCS5A02G389200",165,0.53,0,"4v23 ","4v23 DH ",2
"Pair_658","TraesCS5A02G390900","TraesCS5A02G390800",749,0.2,1.04096785100172e-10,"DH ","",0
"Pair_659","TraesCS5A02G400900","TraesCS5A02G400800",160,0.6,0,"4v23 ","",0
"Pair_66","TraesCS1B02G345600","TraesCS1B02G345500",973,-0.01,0.814267019701547,"","4v23 ",0
"Pair_660","TraesCS5A02G410100","TraesCS5A02G410000",331,0.73,0,"","",0
"Pair_661","TraesCS5A02G417700","TraesCS5A02G417600",200,-0.02,0.72752593169356,"","4v23 ",0
"Pair_662","TraesCS5A02G421300","TraesCS5A02G421100",123,-0.01,0.827036169906987,"","",0
"Pair_663","TraesCS5A02G421400","TraesCS5A02G421200",229,0,0.951441314162416,"","",0
"Pair_664","TraesCS5A02G422400","TraesCS5A02G422300",209,0.52,0,"4v23 DH ","DH ",2
"Pair_665","TraesCS5A02G423800","TraesCS5A02G423700",208,0.69,0,"4v23 ","4v23 ",1
"Pair_666","TraesCS5A02G426700","TraesCS5A02G426600",391,0.27,0,"MS 4v23 DH ","4v23 ",3
"Pair_667","TraesCS5A02G433500","TraesCS5A02G433400",440,0.77,0,"","",0
"Pair_668","TraesCS5A02G436600","TraesCS5A02G436500",299,0,0.93242955497598,"","",0
"Pair_669","TraesCS5A02G436800","TraesCS5A02G436700",847,0,0.957278302332026,"","",0
"Pair_67","TraesCS1B02G362500","TraesCS1B02G362400",211,0.18,6.49902722259438e-09,"","",0
"Pair_670","TraesCS5A02G437900","TraesCS5A02G437800",836,0.23,5.21613957700654e-13,"4v23 ","4v23 ",1
"Pair_671","TraesCS5A02G439400","TraesCS5A02G439300",414,0.44,0,"MS 4v23 ","4v23 DH ",4
"Pair_672","TraesCS5A02G442300","TraesCS5A02G442200",166,0.54,0,"4v23 ","4v23 ",1
"Pair_673","TraesCS5A02G443000","TraesCS5A02G442900",116,0.31,0,"DH ","",0
"Pair_674","TraesCS5A02G452500","TraesCS5A02G452400",201,0.62,0,"","4v23 ",0
"Pair_675","TraesCS5A02G467100","TraesCS5A02G467000",202,0.58,0,"","MS 4v23 ",0
"Pair_676","TraesCS5A02G482600","TraesCS5A02G482500",273,-0.06,0.110065458227607,"4v23 ","",0
"Pair_677","TraesCS5A02G494700","TraesCS5A02G494600",188,0.71,0,"4v23 ","4v23 ",1
"Pair_678","TraesCS5A02G508900","TraesCS5A02G508800",264,0.1,0.00281993921478341,"","10v14 ",0
"Pair_679","TraesCS5A02G509900","TraesCS5A02G509800",654,-0.21,5.50455724362287e-11,"","",0
"Pair_68","TraesCS1B02G363900","TraesCS1B02G363800",239,-0.05,0.171272105935901,"10v14 4v23 ","MS 4v23 ",4
"Pair_680","TraesCS5A02G525900","TraesCS5A02G525800",267,0.01,0.826918040413096,"4v23 ","",0
"Pair_681","TraesCS5A02G546000","TraesCS5A02G545900",140,0.12,0.000307070532850247,"4v23 ","",0
"Pair_682","TraesCS5B02G002800","TraesCS5B02G002700",771,-0.02,0.552797362907703,"","",0
"Pair_683","TraesCS5B02G020700","TraesCS5B02G020600",894,-0.03,0.504003837798153,"","",0
"Pair_684","TraesCS5B02G021900","TraesCS5B02G021800",670,-0.04,0.261391737360547,"","",0
"Pair_685","TraesCS5B02G047900","TraesCS5B02G047800",354,0.89,0,"","",0
"Pair_686","TraesCS5B02G052800","TraesCS5B02G052700",663,NA,NA,"","",0
"Pair_687","TraesCS5B02G060700","TraesCS5B02G060600",325,0.97,0,"","",0
"Pair_688","TraesCS5B02G066200","TraesCS5B02G066100",602,0.86,0,"","",0
"Pair_689","TraesCS5B02G066900","TraesCS5B02G066800",180,0.25,4.99097238864723e-16,"4v23 DH ","4v23 ",2
"Pair_69","TraesCS1B02G374000","TraesCS1B02G373900",116,0,0.941406424565591,"4v23 ","MS ",1
"Pair_690","TraesCS5B02G082700","TraesCS5B02G082600",559,0.52,0,"4v23 DH ","4v23 DH ",4
"Pair_691","TraesCS5B02G084500","TraesCS5B02G084400",676,-0.14,7.60486991169781e-06,"4v23 ","",0
"Pair_692","TraesCS5B02G095000","TraesCS5B02G094900",218,0.23,7.13477586190414e-14,"4v23 ","MS 4v23 ",2
"Pair_693","TraesCS5B02G107800","TraesCS5B02G107700",202,0.47,0,"","10v14 ",0
"Pair_694","TraesCS5B02G121300","TraesCS5B02G121200",188,0.19,1.1256834497357e-09,"4v23 ","",0
"Pair_695","TraesCS5B02G121800","TraesCS5B02G121700",716,0.27,0,"","4v23 ",0
"Pair_696","TraesCS5B02G123400","TraesCS5B02G123300",207,0.56,0,"MS ","MS ",1
"Pair_697","TraesCS5B02G139100","TraesCS5B02G139000",169,0.33,0,"4v23 DH ","DH ",2
"Pair_698","TraesCS5B02G144800","TraesCS5B02G144700",833,-0.02,0.709878437510202,"4v23 ","4v23 DH ",2
"Pair_699","TraesCS5B02G150500","TraesCS5B02G150400",312,-0.18,1.11791705028244e-08,"","4v23 DH ",0
"Pair_7","TraesCS1A02G076800","TraesCS1A02G076700",545,0.2,3.66357106055435e-10,"","",0
"Pair_70","TraesCS1B02G387000","TraesCS1B02G386900",237,0.27,0,"DH ","",0
"Pair_700","TraesCS5B02G171800","TraesCS5B02G171700",146,0.39,0,"","4v23 DH ",0
"Pair_701","TraesCS5B02G199700","TraesCS5B02G199600",373,0.95,0,"","",0
"Pair_702","TraesCS5B02G199900","TraesCS5B02G199800",530,0.93,0,"","",0
"Pair_703","TraesCS5B02G213800","TraesCS5B02G213700",159,0.77,0,"","",0
"Pair_704","TraesCS5B02G227000","TraesCS5B02G226900",134,-0.1,0.00313267984017357,"DH ","4v23 DH ",2
"Pair_705","TraesCS5B02G231000","TraesCS5B02G230900",574,0.24,1.70310501097137e-14,"","",0
"Pair_706","TraesCS5B02G233900","TraesCS5B02G233800",158,0.06,0.0593929949512689,"","MS ",0
"Pair_707","TraesCS5B02G234400","TraesCS5B02G234300",355,0.2,1.25029579530808e-10,"4v23 ","4v23 DH ",2
"Pair_708","TraesCS5B02G248200","TraesCS5B02G248100",134,0.38,0,"","MS ",0
"Pair_709","TraesCS5B02G264600","TraesCS5B02G264500",231,0.09,0.00548203875270605,"DH ","",0
"Pair_71","TraesCS1B02G404400","TraesCS1B02G404300",595,0.64,0,"","",0
"Pair_710","TraesCS5B02G297800","TraesCS5B02G297700",667,0.03,0.417120715654457,"","",0
"Pair_711","TraesCS5B02G319300","TraesCS5B02G319200",538,0.02,0.630775164582797,"","",0
"Pair_712","TraesCS5B02G330900","TraesCS5B02G330800",747,0.2,1.66811402684716e-10,"","",0
"Pair_713","TraesCS5B02G332200","TraesCS5B02G332100",181,0.74,0,"4v23 ","4v23 ",1
